No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
12793,2012,6,17,0,35,16,20,1004,cv,0.89,0,0
12794,2012,6,17,1,53,16,21,1004,cv,1.78,0,0
12795,2012,6,17,2,58,17,19,1004,NW,3.13,0,0
12796,2012,6,17,3,49,15,20,1004,cv,0.89,0,0
12797,2012,6,17,4,43,16,20,1003,SE,1.79,0,0
12798,2012,6,17,5,42,16,20,1004,cv,1.79,0,0
12799,2012,6,17,6,38,17,20,1004,cv,2.24,0,0
12800,2012,6,17,7,46,17,23,1004,NE,1.79,0,0
12801,2012,6,17,8,49,16,25,1004,SE,1.79,0,0
12802,2012,6,17,9,54,15,29,1003,cv,1.79,0,0
12803,2012,6,17,10,65,15,29,1003,SE,1.79,0,0
12804,2012,6,17,11,87,15,31,1002,SE,4.92,0,0
12805,2012,6,17,12,111,13,34,1002,cv,0.89,0,0
12806,2012,6,17,13,104,12,36,1001,SE,5.81,0,0
12807,2012,6,17,14,127,12,37,1000,SE,10.73,0,0
12808,2012,6,17,15,113,11,38,1000,SE,16.54,0,0
12809,2012,6,17,16,103,10,38,999,SE,21.46,0,0
12810,2012,6,17,17,96,10,37,1000,SE,24.59,0,0
12811,2012,6,17,18,96,11,37,999,SE,27.72,0,0
12812,2012,6,17,19,93,11,36,999,SE,32.64,0,0
12813,2012,6,17,20,96,9,35,999,SE,36.66,0,0
12814,2012,6,17,21,86,14,29,1000,cv,0.89,0,0
12815,2012,6,17,22,79,14,27,1001,cv,1.78,0,0
12816,2012,6,17,23,99,15,25,1001,cv,2.67,0,0
12817,2012,6,18,0,101,13,29,1001,SE,1.79,0,0
12818,2012,6,18,1,113,13,28,1001,SE,3.58,0,0
12819,2012,6,18,2,111,14,27,1001,SE,5.37,0,0
12820,2012,6,18,3,118,14,27,1000,SE,8.5,0,0
12821,2012,6,18,4,116,15,25,1001,SE,10.29,0,0
12822,2012,6,18,5,126,16,24,1001,NE,3.13,0,0
12823,2012,6,18,6,133,16,24,1004,NW,3.13,0,0
12824,2012,6,18,7,154,16,25,1003,SE,4.02,0,0
12825,2012,6,18,8,144,17,26,1004,NW,4.02,0,0
12826,2012,6,18,9,145,16,28,1003,SE,1.79,0,0
12827,2012,6,18,10,151,17,29,1003,SE,4.92,0,0
12828,2012,6,18,11,153,17,30,1002,SE,8.94,0,0
12829,2012,6,18,12,155,16,29,1003,SE,12.07,0,0
12830,2012,6,18,13,154,16,29,1002,SE,13.86,0,0
12831,2012,6,18,14,160,17,31,1002,SE,17.88,0,0
12832,2012,6,18,15,164,16,32,1001,SE,21.9,0,0
12833,2012,6,18,16,202,17,31,1001,SE,25.03,0,0
12834,2012,6,18,17,216,17,30,1001,cv,0.89,0,0
12835,2012,6,18,18,232,18,29,1000,cv,1.78,0,0
12836,2012,6,18,19,254,18,29,1002,SE,4.02,0,0
12837,2012,6,18,20,255,17,28,1001,SE,8.04,0,0
12838,2012,6,18,21,257,20,26,1003,SE,12.96,0,0
12839,2012,6,18,22,305,19,25,1003,SE,16.98,0,0
12840,2012,6,18,23,266,18,25,1003,SE,18.77,0,0
12841,2012,6,19,0,259,18,24,1002,SE,20.56,0,0
12842,2012,6,19,1,236,18,23,1003,SE,22.35,0,0
12843,2012,6,19,2,219,17,23,1002,SE,25.48,0,0
12844,2012,6,19,3,185,17,22,1002,SE,27.27,0,0
12845,2012,6,19,4,164,17,22,1002,SE,30.4,0,0
12846,2012,6,19,5,147,18,21,1002,SE,31.29,0,0
12847,2012,6,19,6,139,18,21,1002,SE,33.08,0,0
12848,2012,6,19,7,132,18,22,1002,cv,0.89,0,0
12849,2012,6,19,8,140,18,24,1003,SE,1.79,0,0
12850,2012,6,19,9,150,18,25,1002,cv,0.89,0,0
12851,2012,6,19,10,135,18,26,1002,SE,1.79,0,0
12852,2012,6,19,11,157,18,28,1001,SE,4.92,0,0
12853,2012,6,19,12,NA,18,29,1000,cv,3.13,0,0
12854,2012,6,19,13,161,18,30,1000,SE,3.13,0,0
12855,2012,6,19,14,166,19,30,999,SE,7.15,0,0
12856,2012,6,19,15,208,19,30,998,SE,12.07,0,0
12857,2012,6,19,16,275,20,30,998,SE,16.99,0,0
12858,2012,6,19,17,259,20,28,998,SE,20.12,0,0
12859,2012,6,19,18,225,20,28,998,SE,23.25,0,0
12860,2012,6,19,19,204,20,27,999,SE,25.04,0,0
12861,2012,6,19,20,228,21,27,1001,SE,26.83,0,1
12862,2012,6,19,21,139,20,25,1001,SE,30.85,0,2
12863,2012,6,19,22,117,19,24,1001,SE,32.64,0,3
12864,2012,6,19,23,160,21,24,1001,SE,36.66,0,4
12865,2012,6,20,0,277,21,23,1002,SE,40.68,0,0
12866,2012,6,20,1,296,20,23,1002,SE,44.7,0,0
12867,2012,6,20,2,287,20,22,1002,cv,0.89,0,0
12868,2012,6,20,3,338,19,21,1002,cv,1.34,0,0
12869,2012,6,20,4,289,18,20,1002,NW,0.89,0,0
12870,2012,6,20,5,237,19,20,1002,cv,0.89,0,0
12871,2012,6,20,6,NA,19,21,1003,cv,1.34,0,0
12872,2012,6,20,7,135,20,23,1003,SE,0.89,0,0
12873,2012,6,20,8,111,18,24,1003,cv,0.45,0,0
12874,2012,6,20,9,94,18,26,1003,cv,1.34,0,0
12875,2012,6,20,10,82,18,27,1003,cv,3.13,0,0
12876,2012,6,20,11,72,18,29,1003,cv,4.02,0,0
12877,2012,6,20,12,83,18,28,1003,SE,3.13,0,0
12878,2012,6,20,13,92,18,29,1003,cv,1.79,0,0
12879,2012,6,20,14,101,19,30,1002,SE,3.13,0,0
12880,2012,6,20,15,113,18,30,1001,SE,7.15,0,0
12881,2012,6,20,16,130,18,31,1001,SE,12.07,0,0
12882,2012,6,20,17,226,18,30,1001,SE,16.09,0,0
12883,2012,6,20,18,306,18,29,1001,SE,19.22,0,0
12884,2012,6,20,19,164,19,28,1001,SE,23.24,0,0
12885,2012,6,20,20,175,19,27,1002,SE,26.37,0,0
12886,2012,6,20,21,175,19,26,1003,SE,28.16,0,0
12887,2012,6,20,22,171,19,26,1004,SE,31.29,0,0
12888,2012,6,20,23,202,20,25,1004,SE,33.08,0,0
12889,2012,6,21,0,185,20,24,1004,SE,36.21,0,0
12890,2012,6,21,1,209,21,23,1004,SE,37.1,0,0
12891,2012,6,21,2,214,21,23,1004,cv,0.89,0,0
12892,2012,6,21,3,192,20,22,1004,cv,1.78,0,0
12893,2012,6,21,4,191,20,21,1004,cv,2.67,0,0
12894,2012,6,21,5,203,20,21,1005,cv,3.56,0,0
12895,2012,6,21,6,293,19,21,1005,NE,0.89,0,0
12896,2012,6,21,7,284,20,22,1005,cv,0.89,0,0
12897,2012,6,21,8,193,19,25,1005,cv,1.78,0,0
12898,2012,6,21,9,183,20,26,1005,SE,1.79,0,0
12899,2012,6,21,10,165,18,28,1005,SE,4.92,0,0
12900,2012,6,21,11,166,18,29,1005,SE,6.71,0,0
12901,2012,6,21,12,153,18,30,1004,SE,8.5,0,0
12902,2012,6,21,13,154,18,31,1003,cv,1.79,0,0
12903,2012,6,21,14,153,18,31,1003,cv,3.58,0,0
12904,2012,6,21,15,NA,18,32,1002,cv,5.37,0,0
12905,2012,6,21,16,163,19,31,1001,SE,1.79,0,0
12906,2012,6,21,17,182,19,31,1001,cv,0.89,0,0
12907,2012,6,21,18,230,19,30,1002,cv,1.78,0,0
12908,2012,6,21,19,210,20,29,1001,SE,1.79,0,0
12909,2012,6,21,20,183,20,28,1003,SE,4.92,0,0
12910,2012,6,21,21,191,17,25,1004,SE,13.86,0,0
12911,2012,6,21,22,60,18,23,1005,SE,21.01,0,1
12912,2012,6,21,23,52,19,21,1004,SE,25.03,0,2
12913,2012,6,22,0,NA,19,20,1004,SE,28.16,0,3
12914,2012,6,22,1,65,19,20,1004,SE,33.97,0,0
12915,2012,6,22,2,71,19,20,1004,cv,0.89,0,1
12916,2012,6,22,3,83,20,20,1004,NW,1.79,0,2
12917,2012,6,22,4,84,19,20,1004,NW,4.92,0,0
12918,2012,6,22,5,88,19,20,1004,SE,0.89,0,0
12919,2012,6,22,6,86,20,21,1004,SE,2.68,0,0
12920,2012,6,22,7,87,20,22,1005,cv,0.89,0,0
12921,2012,6,22,8,85,20,23,1005,SE,3.13,0,0
12922,2012,6,22,9,80,19,25,1005,SE,4.92,0,0
12923,2012,6,22,10,61,19,25,1005,SE,8.05,0,0
12924,2012,6,22,11,85,20,25,1005,SE,11.18,0,0
12925,2012,6,22,12,110,20,25,1005,SE,14.31,0,0
12926,2012,6,22,13,125,21,27,1004,SE,18.33,0,0
12927,2012,6,22,14,156,21,27,1004,SE,21.46,0,0
12928,2012,6,22,15,160,21,28,1003,SE,25.48,0,0
12929,2012,6,22,16,165,21,28,1002,SE,29.5,0,0
12930,2012,6,22,17,145,21,27,1002,SE,33.52,0,0
12931,2012,6,22,18,148,21,26,1002,SE,37.54,0,0
12932,2012,6,22,19,109,20,25,1004,SE,40.67,0,0
12933,2012,6,22,20,98,20,25,1003,SE,43.8,0,0
12934,2012,6,22,21,105,20,24,1003,SE,47.82,0,0
12935,2012,6,22,22,111,20,24,1004,SE,50.95,0,0
12936,2012,6,22,23,111,19,23,1004,SE,54.08,0,0
12937,2012,6,23,0,127,20,23,1004,cv,0.89,0,0
12938,2012,6,23,1,138,20,23,1003,cv,1.78,0,0
12939,2012,6,23,2,146,20,22,1003,cv,2.23,0,0
12940,2012,6,23,3,164,20,22,1003,cv,2.68,0,0
12941,2012,6,23,4,173,20,21,1002,NW,1.79,0,0
12942,2012,6,23,5,181,20,21,1002,cv,0.89,0,0
12943,2012,6,23,6,187,20,22,1003,SE,1.79,0,0
12944,2012,6,23,7,182,20,23,1003,SE,3.58,0,0
12945,2012,6,23,8,159,21,24,1003,SE,6.71,0,0
12946,2012,6,23,9,140,20,24,1003,SE,8.5,0,0
12947,2012,6,23,10,136,20,24,1003,SE,11.63,0,0
12948,2012,6,23,11,138,20,25,1003,SE,13.42,0,0
12949,2012,6,23,12,142,20,25,1002,SE,17.44,0,0
12950,2012,6,23,13,152,20,25,1002,SE,20.57,0,0
12951,2012,6,23,14,165,20,25,1002,SE,23.7,0,0
12952,2012,6,23,15,167,21,25,1001,cv,0.89,0,0
12953,2012,6,23,16,173,21,26,1001,SE,1.79,0,0
12954,2012,6,23,17,178,21,26,1000,cv,0.89,0,0
12955,2012,6,23,18,190,22,26,1001,cv,1.78,0,0
12956,2012,6,23,19,189,22,26,1001,SE,1.79,0,0
12957,2012,6,23,20,205,22,26,1002,cv,0.89,0,0
12958,2012,6,23,21,218,22,26,1002,SE,1.79,0,0
12959,2012,6,23,22,224,23,24,1003,SE,6.71,0,1
12960,2012,6,23,23,101,23,24,1002,cv,0.89,0,2
12961,2012,6,24,0,186,22,23,1002,SE,1.79,0,0
12962,2012,6,24,1,249,22,23,1002,cv,0.89,0,0
12963,2012,6,24,2,NA,22,23,1001,SE,1.79,0,0
12964,2012,6,24,3,238,21,23,1001,SE,4.92,0,0
12965,2012,6,24,4,229,21,23,1001,SE,6.71,0,0
12966,2012,6,24,5,215,21,23,1001,SE,9.84,0,0
12967,2012,6,24,6,170,21,23,1002,SE,13.86,0,0
12968,2012,6,24,7,166,21,23,1002,SE,18.78,0,0
12969,2012,6,24,8,162,21,23,1002,SE,22.8,0,0
12970,2012,6,24,9,145,21,24,1002,SE,26.82,0,0
12971,2012,6,24,10,127,20,24,1002,SE,30.84,0,0
12972,2012,6,24,11,132,20,24,1002,SE,33.97,0,0
12973,2012,6,24,12,143,21,24,1003,SE,35.76,0,1
12974,2012,6,24,13,163,22,23,1002,SE,37.55,0,2
12975,2012,6,24,14,168,22,23,1002,cv,0.89,0,3
12976,2012,6,24,15,130,23,24,1002,cv,1.78,0,4
12977,2012,6,24,16,140,22,24,1002,cv,2.67,0,5
12978,2012,6,24,17,162,23,24,1002,SE,1.79,0,0
12979,2012,6,24,18,196,22,24,1002,SE,4.92,0,1
12980,2012,6,24,19,143,22,24,1003,SE,8.05,0,0
12981,2012,6,24,20,140,22,23,1003,cv,0.89,0,0
12982,2012,6,24,21,144,22,22,1004,SE,1.79,0,1
12983,2012,6,24,22,144,21,22,1004,SE,3.58,0,2
12984,2012,6,24,23,69,21,22,1004,cv,0.89,0,3
12985,2012,6,25,0,75,21,21,1004,cv,1.78,0,4
12986,2012,6,25,1,71,21,21,1004,cv,2.23,0,5
12987,2012,6,25,2,70,21,21,1005,cv,3.12,0,6
12988,2012,6,25,3,61,21,21,1005,NE,1.79,0,7
12989,2012,6,25,4,73,20,20,1005,NE,4.92,0,8
12990,2012,6,25,5,75,20,20,1005,SE,1.79,0,0
12991,2012,6,25,6,86,20,20,1005,NE,1.79,0,0
12992,2012,6,25,7,98,21,21,1006,cv,0.89,0,0
12993,2012,6,25,8,94,21,22,1006,NW,1.79,0,0
12994,2012,6,25,9,90,21,23,1006,cv,0.89,0,0
12995,2012,6,25,10,76,21,24,1006,SE,1.79,0,0
12996,2012,6,25,11,80,20,25,1006,SE,4.92,0,0
12997,2012,6,25,12,91,21,26,1006,SE,8.94,0,0
12998,2012,6,25,13,95,21,26,1006,SE,12.07,0,0
12999,2012,6,25,14,101,21,26,1005,SE,16.09,0,0
13000,2012,6,25,15,118,21,26,1005,SE,19.22,0,0
13001,2012,6,25,16,135,20,26,1006,SE,22.35,0,0
13002,2012,6,25,17,147,20,26,1006,SE,25.48,0,0
13003,2012,6,25,18,131,21,26,1005,SE,29.5,0,0
13004,2012,6,25,19,128,21,25,1006,SE,32.63,0,0
13005,2012,6,25,20,88,21,25,1007,SE,35.76,0,0
13006,2012,6,25,21,60,21,24,1007,SE,37.55,0,0
13007,2012,6,25,22,62,22,24,1008,SE,40.68,0,0
13008,2012,6,25,23,73,21,24,1008,SE,43.81,0,0
13009,2012,6,26,0,64,21,24,1008,SE,46.94,0,0
13010,2012,6,26,1,132,21,23,1008,SE,50.96,0,0
13011,2012,6,26,2,138,20,23,1008,SE,54.98,0,0
13012,2012,6,26,3,131,20,23,1008,SE,58.11,0,0
13013,2012,6,26,4,131,19,23,1009,cv,0.89,0,0
13014,2012,6,26,5,134,20,22,1009,cv,1.78,0,1
13015,2012,6,26,6,127,20,22,1010,SE,1.79,0,0
13016,2012,6,26,7,116,20,23,1010,cv,0.89,0,0
13017,2012,6,26,8,120,20,23,1010,SE,1.79,0,0
13018,2012,6,26,9,111,20,23,1011,SE,4.92,0,0
13019,2012,6,26,10,108,20,24,1011,SE,6.71,0,0
13020,2012,6,26,11,107,21,26,1010,SE,8.5,0,0
13021,2012,6,26,12,115,21,25,1010,SE,10.29,0,0
13022,2012,6,26,13,118,21,25,1010,SE,13.42,0,0
13023,2012,6,26,14,121,22,27,1010,NE,1.79,0,0
13024,2012,6,26,15,150,22,27,1009,SE,3.13,0,0
13025,2012,6,26,16,149,21,28,1009,SE,7.15,0,0
13026,2012,6,26,17,131,22,27,1009,SE,10.28,0,0
13027,2012,6,26,18,126,22,26,1010,SE,12.07,0,0
13028,2012,6,26,19,100,21,25,1010,SE,15.2,0,0
13029,2012,6,26,20,59,21,24,1011,SE,16.99,0,0
13030,2012,6,26,21,57,21,24,1011,SE,20.12,0,0
13031,2012,6,26,22,47,21,24,1012,SE,23.25,0,0
13032,2012,6,26,23,44,21,23,1012,SE,26.38,0,0
13033,2012,6,27,0,48,20,22,1012,SE,27.27,0,0
13034,2012,6,27,1,51,20,22,1012,SE,29.06,0,0
13035,2012,6,27,2,66,20,21,1012,SE,29.95,0,0
13036,2012,6,27,3,77,19,21,1012,cv,0.89,0,0
13037,2012,6,27,4,110,20,21,1013,cv,1.78,0,0
13038,2012,6,27,5,127,20,21,1013,cv,2.23,0,0
13039,2012,6,27,6,130,21,21,1013,cv,3.12,0,0
13040,2012,6,27,7,139,20,24,1014,SE,1.79,0,0
13041,2012,6,27,8,111,19,24,1014,SE,3.58,0,0
13042,2012,6,27,9,96,19,25,1013,SE,6.71,0,0
13043,2012,6,27,10,62,18,26,1013,SE,9.84,0,0
13044,2012,6,27,11,51,18,27,1013,SE,12.97,0,0
13045,2012,6,27,12,44,18,27,1012,cv,1.79,0,0
13046,2012,6,27,13,58,18,28,1012,SE,3.13,0,0
13047,2012,6,27,14,63,18,28,1011,cv,1.79,0,0
13048,2012,6,27,15,70,18,28,1011,SE,3.13,0,0
13049,2012,6,27,16,72,18,27,1011,SE,6.26,0,0
13050,2012,6,27,17,46,18,27,1011,SE,9.39,0,0
13051,2012,6,27,18,31,18,26,1010,SE,12.52,0,0
13052,2012,6,27,19,36,18,25,1011,SE,16.54,0,0
13053,2012,6,27,20,39,18,25,1011,SE,18.33,0,0
13054,2012,6,27,21,51,19,24,1011,SE,20.12,0,0
13055,2012,6,27,22,41,18,24,1012,SE,21.91,0,0
13056,2012,6,27,23,34,19,23,1012,SE,23.7,0,0
13057,2012,6,28,0,34,19,23,1011,SE,25.49,0,0
13058,2012,6,28,1,43,19,22,1011,SE,26.38,0,0
13059,2012,6,28,2,51,19,22,1011,SE,28.17,0,0
13060,2012,6,28,3,59,19,22,1011,SE,29.96,0,0
13061,2012,6,28,4,59,19,22,1010,SE,31.75,0,1
13062,2012,6,28,5,53,19,21,1010,SE,33.54,0,2
13063,2012,6,28,6,52,19,21,1011,SE,34.43,0,3
13064,2012,6,28,7,63,20,21,1011,cv,0.89,0,4
13065,2012,6,28,8,60,20,21,1011,SE,1.79,0,5
13066,2012,6,28,9,74,19,20,1011,SE,3.58,0,6
13067,2012,6,28,10,86,20,21,1011,SE,5.37,0,7
13068,2012,6,28,11,89,20,21,1011,SE,7.16,0,8
13069,2012,6,28,12,84,20,21,1010,SE,8.95,0,9
13070,2012,6,28,13,106,20,22,1010,SE,10.74,0,0
13071,2012,6,28,14,128,20,22,1009,cv,0.89,0,1
13072,2012,6,28,15,174,20,23,1009,NE,1.79,0,0
13073,2012,6,28,16,208,21,23,1008,NE,3.58,0,0
13074,2012,6,28,17,194,21,23,1008,SE,1.79,0,0
13075,2012,6,28,18,218,21,22,1008,NE,0.89,0,1
13076,2012,6,28,19,202,21,21,1008,NE,4.02,0,2
13077,2012,6,28,20,178,21,22,1008,NE,4.91,0,3
13078,2012,6,28,21,174,21,22,1008,SE,1.79,0,0
13079,2012,6,28,22,175,21,22,1008,cv,0.89,0,1
13080,2012,6,28,23,151,21,21,1008,SE,0.89,0,2
13081,2012,6,29,0,129,21,21,1007,SE,2.68,0,3
13082,2012,6,29,1,NA,21,21,1007,cv,0.89,0,4
13083,2012,6,29,2,109,21,21,1006,SE,1.79,0,5
13084,2012,6,29,3,104,20,21,1005,SE,3.58,0,6
13085,2012,6,29,4,118,21,21,1005,cv,0.89,0,7
13086,2012,6,29,5,105,21,21,1005,cv,1.78,0,8
13087,2012,6,29,6,91,20,20,1005,SE,1.79,0,9
13088,2012,6,29,7,90,20,21,1005,SE,3.58,0,10
13089,2012,6,29,8,72,20,21,1006,cv,0.89,0,11
13090,2012,6,29,9,75,20,21,1005,SE,1.79,0,12
13091,2012,6,29,10,74,20,21,1005,SE,3.58,0,0
13092,2012,6,29,11,63,21,21,1005,SE,5.37,0,0
13093,2012,6,29,12,61,21,22,1004,SE,7.16,0,0
13094,2012,6,29,13,61,21,23,1004,SE,8.95,0,0
13095,2012,6,29,14,59,21,24,1004,cv,0.89,0,0
13096,2012,6,29,15,67,21,24,1003,SE,1.79,0,0
13097,2012,6,29,16,69,21,24,1003,SE,3.58,0,0
13098,2012,6,29,17,73,21,24,1003,SE,5.37,0,0
13099,2012,6,29,18,72,21,24,1003,SE,7.16,0,0
13100,2012,6,29,19,73,21,24,1004,SE,8.95,0,0
13101,2012,6,29,20,81,20,24,1004,SE,10.74,0,0
13102,2012,6,29,21,83,21,23,1004,cv,0.89,0,0
13103,2012,6,29,22,98,21,23,1004,cv,1.78,0,0
13104,2012,6,29,23,106,21,22,1004,SE,0.89,0,0
13105,2012,6,30,0,110,21,22,1004,cv,0.89,0,0
13106,2012,6,30,1,98,21,22,1004,SE,1.79,0,0
13107,2012,6,30,2,104,21,22,1004,cv,0.89,0,0
13108,2012,6,30,3,105,21,23,1004,NW,1.79,0,0
13109,2012,6,30,4,97,21,22,1004,NW,3.58,0,0
13110,2012,6,30,5,127,21,22,1004,NW,5.37,0,0
13111,2012,6,30,6,128,21,22,1004,cv,0.89,0,0
13112,2012,6,30,7,128,22,23,1004,NW,1.79,0,0
13113,2012,6,30,8,100,22,25,1004,NW,4.92,0,0
13114,2012,6,30,9,78,22,27,1004,NW,6.71,0,0
13115,2012,6,30,10,70,22,29,1004,cv,0.89,0,0
13116,2012,6,30,11,50,21,29,1004,NE,1.79,0,0
13117,2012,6,30,12,36,18,32,1003,NW,1.79,0,0
13118,2012,6,30,13,30,15,33,1003,cv,0.89,0,0
13119,2012,6,30,14,24,16,34,1002,cv,1.78,0,0
13120,2012,6,30,15,21,16,34,1002,cv,2.67,0,0
13121,2012,6,30,16,27,16,34,1001,SE,3.13,0,0
13122,2012,6,30,17,40,15,33,1001,SE,6.26,0,0
13123,2012,6,30,18,40,19,31,1001,SE,12.07,0,0
13124,2012,6,30,19,27,19,29,1002,SE,15.2,0,0
13125,2012,6,30,20,42,19,29,1002,SE,19.22,0,0
13126,2012,6,30,21,71,20,28,1002,SE,22.35,0,0
13127,2012,6,30,22,69,20,27,1002,SE,26.37,0,0
13128,2012,6,30,23,69,22,27,1002,SE,30.39,0,0
13129,2012,7,1,0,77,22,26,1002,SE,34.41,0,0
13130,2012,7,1,1,77,22,26,1002,SE,37.54,0,0
13131,2012,7,1,2,90,22,24,1001,SE,39.33,0,0
13132,2012,7,1,3,104,22,24,1001,cv,0.89,0,0
13133,2012,7,1,4,112,22,23,1001,SE,1.79,0,0
13134,2012,7,1,5,126,22,23,1001,SE,3.58,0,0
13135,2012,7,1,6,131,22,23,1001,SE,5.37,0,0
13136,2012,7,1,7,134,23,24,1001,SE,8.5,0,0
13137,2012,7,1,8,135,23,25,1000,SE,11.63,0,0
13138,2012,7,1,9,145,24,27,1000,SE,13.42,0,0
13139,2012,7,1,10,138,24,28,1000,SE,15.21,0,0
13140,2012,7,1,11,140,24,30,999,SE,18.34,0,0
13141,2012,7,1,12,137,24,32,998,SE,21.47,0,0
13142,2012,7,1,13,129,24,33,998,SE,24.6,0,0
13143,2012,7,1,14,NA,23,33,997,SE,29.52,0,0
13144,2012,7,1,15,133,23,34,997,SE,33.54,0,0
13145,2012,7,1,16,140,23,34,996,SE,37.56,0,0
13146,2012,7,1,17,121,23,35,996,cv,1.79,0,0
13147,2012,7,1,18,122,23,35,996,SE,3.13,0,0
13148,2012,7,1,19,NA,25,32,996,NE,1.79,0,0
13149,2012,7,1,20,120,25,30,997,NE,4.92,0,0
13150,2012,7,1,21,192,25,30,998,NE,6.71,0,0
13151,2012,7,1,22,199,24,29,998,NE,9.84,0,0
13152,2012,7,1,23,205,25,28,998,NW,3.13,0,0
13153,2012,7,2,0,200,25,28,999,NW,6.26,0,0
13154,2012,7,2,1,178,22,27,999,NE,3.13,0,0
13155,2012,7,2,2,104,17,26,1000,NE,7.15,0,0
13156,2012,7,2,3,84,16,25,1000,NE,10.28,0,0
13157,2012,7,2,4,61,13,22,1000,NW,3.13,0,0
13158,2012,7,2,5,38,14,21,1000,NW,6.26,0,0
13159,2012,7,2,6,27,16,23,1000,cv,0.89,0,0
13160,2012,7,2,7,17,15,26,1001,cv,1.34,0,0
13161,2012,7,2,8,17,14,28,1001,NE,1.79,0,0
13162,2012,7,2,9,19,13,31,1001,cv,0.89,0,0
13163,2012,7,2,10,12,14,32,1000,NW,1.79,0,0
13164,2012,7,2,11,9,15,32,999,NE,1.79,0,0
13165,2012,7,2,12,13,13,34,998,NW,1.79,0,0
13166,2012,7,2,13,13,11,34,997,cv,3.13,0,0
13167,2012,7,2,14,12,12,35,996,cv,4.92,0,0
13168,2012,7,2,15,19,14,35,996,SE,3.13,0,0
13169,2012,7,2,16,NA,14,35,996,cv,7.15,0,0
13170,2012,7,2,17,16,13,34,995,SE,5.81,0,0
13171,2012,7,2,18,22,14,33,995,SE,8.94,0,0
13172,2012,7,2,19,21,13,32,996,SE,12.96,0,0
13173,2012,7,2,20,24,13,32,996,SE,16.09,0,0
13174,2012,7,2,21,27,17,29,997,SE,17.88,0,0
13175,2012,7,2,22,22,16,29,997,SE,19.67,0,0
13176,2012,7,2,23,23,14,30,997,SE,21.46,0,0
13177,2012,7,3,0,33,17,25,997,cv,0.89,0,0
13178,2012,7,3,1,45,18,23,996,cv,1.78,0,0
13179,2012,7,3,2,48,18,23,996,NW,1.79,0,0
13180,2012,7,3,3,51,18,21,996,NW,4.92,0,0
13181,2012,7,3,4,45,18,21,996,NW,5.81,0,0
13182,2012,7,3,5,48,18,20,997,NW,8.94,0,0
13183,2012,7,3,6,35,19,22,997,NW,12.07,0,0
13184,2012,7,3,7,NA,20,25,997,NW,16.09,0,0
13185,2012,7,3,8,29,19,29,997,NW,17.88,0,0
13186,2012,7,3,9,21,17,30,997,NE,1.79,0,0
13187,2012,7,3,10,20,15,32,997,NW,3.13,0,0
13188,2012,7,3,11,16,15,33,997,NE,3.13,0,0
13189,2012,7,3,12,18,15,34,996,NE,4.92,0,0
13190,2012,7,3,13,18,16,35,996,NE,6.71,0,0
13191,2012,7,3,14,15,15,35,995,SE,3.13,0,0
13192,2012,7,3,15,26,16,35,995,cv,1.79,0,0
13193,2012,7,3,16,22,15,35,995,SE,1.79,0,0
13194,2012,7,3,17,20,15,34,995,SE,4.92,0,0
13195,2012,7,3,18,24,15,33,995,SE,8.05,0,0
13196,2012,7,3,19,22,16,32,996,SE,9.84,0,0
13197,2012,7,3,20,24,17,31,996,SE,11.63,0,0
13198,2012,7,3,21,33,17,30,997,SE,14.76,0,0
13199,2012,7,3,22,42,19,30,997,SE,19.68,0,0
13200,2012,7,3,23,103,17,28,998,SE,25.49,0,0
13201,2012,7,4,0,115,16,27,999,SE,28.62,0,0
13202,2012,7,4,1,60,16,27,999,SE,30.41,0,0
13203,2012,7,4,2,45,17,26,1000,SE,32.2,0,0
13204,2012,7,4,3,60,17,26,1000,SE,35.33,0,0
13205,2012,7,4,4,69,17,25,999,NE,1.79,0,0
13206,2012,7,4,5,87,18,24,1000,cv,0.89,0,0
13207,2012,7,4,6,91,19,24,1000,cv,1.78,0,0
13208,2012,7,4,7,114,18,26,1001,SE,1.79,0,0
13209,2012,7,4,8,96,18,27,1001,cv,0.89,0,0
13210,2012,7,4,9,97,18,28,1001,NE,1.79,0,0
13211,2012,7,4,10,81,18,29,1001,cv,1.79,0,0
13212,2012,7,4,11,81,18,30,1001,SE,3.13,0,0
13213,2012,7,4,12,83,19,31,1001,SE,6.26,0,0
13214,2012,7,4,13,88,19,31,1000,SE,8.05,0,0
13215,2012,7,4,14,85,20,31,1000,cv,3.13,0,0
13216,2012,7,4,15,95,19,31,1000,SE,4.02,0,0
13217,2012,7,4,16,114,19,31,1000,SE,8.94,0,0
13218,2012,7,4,17,NA,22,29,1000,SE,13.86,0,0
13219,2012,7,4,18,106,21,29,1000,SE,18.78,0,0
13220,2012,7,4,19,105,19,28,1001,SE,22.8,0,0
13221,2012,7,4,20,98,19,27,1002,SE,26.82,0,0
13222,2012,7,4,21,89,17,27,1002,SE,30.84,0,0
13223,2012,7,4,22,83,17,26,1003,SE,34.86,0,0
13224,2012,7,4,23,68,18,25,1003,SE,39.78,0,0
13225,2012,7,5,0,77,19,24,1003,SE,42.91,0,0
13226,2012,7,5,1,75,19,24,1003,SE,46.04,0,0
13227,2012,7,5,2,78,20,23,1002,NW,1.79,0,0
13228,2012,7,5,3,86,20,23,1002,NW,4.92,0,0
13229,2012,7,5,4,94,21,22,1002,SE,3.13,0,1
